88.03186 24.08840 | 62.79379 3.50220
88.05831 23.95174 | 62.79313 3.49884
87.89560 23.64957 | 62.79250 3.49480
87.74419 23.74351 | 62.79249 3.49160
87.62165 23.54223 | 62.79252 3.49091
87.51530 23.34966 | 62.79291 3.48735
87.24547 23.31008 | 62.79368 3.48670
86.96690 23.10280 | 62.79256 3.48716
86.71997 22.99879 | 62.79483 3.49847
86.41339 22.99316 | 62.79383 3.51151
86.23049 22.79008 | 62.79208 3.52528
86.00799 22.68332 | 62.78890 3.53373
85.74674 22.60653 | 62.78309 3.54114
85.70547 22.65121 | 62.76926 3.55208
85.63994 22.67035 | 62.75206 3.56263
85.68041 22.71248 | 62.74569 3.56782
85.73726 22.59559 | 62.75401 3.56914
85.75076 22.53949 | 62.75602 3.57023
85.72182 22.50358 | 62.75948 3.57139
85.73078 22.49399 | 62.76543 3.57015
85.70457 22.44530 | 62.77260 3.57106
85.77303 22.55770 | 62.77740 3.56680
85.86128 22.48373 | 62.78477 3.56347
85.73848 22.30977 | 62.78963 3.54761
85.85761 22.42128 | 62.80125 3.53349
85.80626 22.30139 | 62.81573 3.51883
85.85286 22.38343 | 62.83209 3.51188
86.14264 22.12162 | 62.84900 3.50748
86.26510 22.16034 | 62.87376 3.49815
86.41230 22.07738 | 62.90190 3.48921
86.66077 21.92714 | 62.91943 3.48470
86.87033 21.80814 | 62.92221 3.48538
87.08315 21.81545 | 62.93168 3.48568
87.23199 21.62982 | 62.93930 3.48486
87.42655 21.59757 | 62.94490 3.48537
87.57930 21.53829 | 62.94898 3.48457
87.89686 21.47989 | 62.95357 3.48540
88.05140 21.27265 | 62.95861 3.48447
88.17460 21.14124 | 62.95866 3.48331
88.36510 21.12999 | 62.95576 3.47934
88.37698 21.01271 | 62.95025 3.47527
88.50531 20.91894 | 62.94512 3.46836
88.70534 20.98355 | 62.94282 3.46230
88.64779 20.85104 | 62.94105 3.45519
88.63003 20.78640 | 62.94005 3.44840
88.64717 20.70745 | 62.93926 3.44067
88.74623 20.66012 | 62.93856 3.43237
88.83082 20.65560 | 62.93670 3.42451
88.89891 20.57912 | 62.93542 3.41682
88.92353 20.58442 | 62.93345 3.40577
75.27931 24.59736 | 61.46114 3.29608
75.24506 24.73519 | 61.46418 3.29996
75.29128 24.55152 | 61.46541 3.30236
75.30426 24.56521 | 61.46458 3.30293
75.23054 24.54394 | 61.46762 3.30681
75.20214 24.65930 | 61.46592 3.30692
75.18917 24.58646 | 61.46551 3.30932
75.17021 24.53635 | 61.46553 3.31142
75.15214 24.54589 | 61.46617 3.31478
75.13408 24.55543 | 61.46585 3.31718
75.05154 24.50269 | 61.45997 3.31552
75.02645 24.47546 | 61.46049 3.31755
74.94310 24.36293 | 61.45929 3.32012
74.98707 24.44035 | 61.45853 3.32239
75.00872 24.39522 | 61.45699 3.32529
74.81749 24.29248 | 61.45631 3.32766
74.94077 24.33794 | 61.45208 3.32595
74.83459 24.22316 | 61.45096 3.32529
74.87295 24.19862 | 61.45106 3.32696
75.02748 24.30594 | 61.44716 3.32493
74.83001 24.17071 | 61.44763 3.32551
75.04997 24.25441 | 61.44797 3.32504
74.93789 24.13683 | 61.44708 3.32478
74.99053 24.17275 | 61.44830 3.32475
74.96447 24.12337 | 61.44870 3.32429
75.18123 24.21417 | 61.44965 3.32597
75.08937 24.09665 | 61.44939 3.32757
75.12406 24.04929 | 61.45073 3.32803
75.15215 24.03935 | 61.45133 3.33277
75.26583 24.22158 | 61.45193 3.33732
75.16361 24.03594 | 61.45249 3.34277
75.20092 23.94955 | 61.45447 3.34909
75.32064 24.06805 | 61.45777 3.35589
75.26090 23.97866 | 61.46042 3.35956
75.31553 24.03186 | 61.46442 3.36446
75.47714 23.98886 | 61.46735 3.36883
75.71883 23.97149 | 61.47078 3.37275
75.84518 24.08390 | 61.47725 3.37889
75.97411 23.95268 | 61.48161 3.38482
76.03332 23.96563 | 61.48714 3.39086
76.15891 24.16897 | 61.49340 3.39588
76.12780 24.16394 | 61.49874 3.40023
76.00803 23.94208 | 61.50534 3.40542
75.77292 23.99279 | 61.51375 3.40764
75.50102 24.13007 | 61.52192 3.41120
75.22237 24.17046 | 61.52975 3.41520
74.92579 24.33414 | 61.53674 3.41746
74.84585 24.22781 | 61.54029 3.41789
74.68200 24.41432 | 61.54702 3.42412
74.63307 24.31193 | 61.55326 3.43057
74.69738 24.40690 | 61.55814 3.43895
74.84911 24.34938 | 61.56460 3.44900
75.10030 24.35699 | 61.56842 3.45562
75.64377 24.32274 | 61.56972 3.46277
76.08513 24.44033 | 61.56532 3.47238
76.74410 24.37125 | 61.55510 3.48114
77.24190 24.43861 | 61.54130 3.49092
77.77710 24.47690 | 61.51820 3.49998
78.34773 24.43715 | 61.48526 3.50835
78.90045 24.52588 | 61.44487 3.51641
79.43128 24.57631 | 61.39864 3.52234
80.01901 24.52837 | 61.34674 3.53078
80.52776 24.60871 | 61.28657 3.54409
81.01380 24.59800 | 61.21572 3.55352
81.54096 24.61094 | 61.13607 3.56656
82.02838 24.65961 | 61.05023 3.58123
82.63585 24.62577 | 60.94858 3.60290
83.14515 24.72468 | 60.83876 3.63107
83.69596 24.75301 | 60.72160 3.66822
84.24422 24.66264 | 60.59776 3.70898
84.87784 24.74221 | 60.47028 3.75153
85.29032 24.72062 | 60.33125 3.80092
85.82599 24.71719 | 60.18900 3.85276
86.32655 24.86423 | 60.04644 3.90701
86.80511 24.86286 | 59.90351 3.95789
87.36814 24.91408 | 59.75485 4.01359
87.85317 24.81500 | 59.60212 4.06347
88.32614 24.95509 | 59.44660 4.12017
88.92986 24.98007 | 59.28986 4.18055
88.61106 24.98850 | 59.12580 4.24303
88.31602 25.32020 | 58.95617 4.30135
88.33424 25.28687 | 58.78615 4.35463
88.38150 25.19886 | 58.60616 4.40337
88.44664 25.07412 | 58.41397 4.44751
88.51853 24.93062 | 58.21368 4.48934
88.58602 24.78631 | 58.00731 4.53281
88.65363 24.61498 | 57.79785 4.57046
88.78955 24.52060 | 57.57425 4.60841
88.73545 24.50470 | 57.32721 4.64654
88.93641 24.37249 | 57.06436 4.69246
88.94416 24.21809 | 56.79036 4.74080
89.02555 24.28287 | 56.51533 4.79356
89.04019 24.19292 | 56.23409 4.83615
89.11500 24.09969 | 55.94170 4.88242
89.17071 23.98003 | 55.63504 4.92361
89.26432 23.88964 | 55.31973 4.96304
89.37597 23.80398 | 54.98754 4.99591
89.48482 23.70512 | 54.64886 5.02740
89.68287 23.65833 | 54.30645 5.05677
89.79367 23.52268 | 53.95649 5.08731
89.88406 23.44951 | 53.59567 5.11947
90.02063 23.42980 | 53.22984 5.14927
90.14493 23.19694 | 52.86439 5.17199
90.24502 23.14892 | 52.50271 5.18261
90.54877 23.35448 | 52.13388 5.22220
90.62775 23.36923 | 51.75785 5.26230
90.73404 23.39232 | 51.36337 5.28963
90.99007 23.37155 | 50.95854 5.31380
91.28416 23.54554 | 50.54431 5.33856
91.49927 23.30422 | 50.13272 5.35566
91.71090 23.06290 | 49.71009 5.37685
91.98837 23.18557 | 49.28239 5.39739
92.14770 23.14285 | 48.84767 5.41677
92.47994 22.88938 | 48.40474 5.43437
92.64957 22.91971 | 47.96562 5.44671
92.89737 22.99536 | 47.52112 5.45822
93.09560 22.97686 | 47.06941 5.46642
93.28445 22.88296 | 46.60580 5.48250
93.53239 22.92214 | 46.13251 5.50502
93.72887 22.91211 | 45.66133 5.49313
93.98411 22.93314 | 45.18868 5.46915
94.22538 22.84780 | 44.70855 5.46004
94.22618 22.80246 | 44.23076 5.45927
94.17432 22.80281 | 43.75143 5.45004
94.08440 22.74717 | 43.26595 5.45150
93.91142 22.61586 | 42.77947 5.44646
93.56786 22.40124 | 42.29284 5.45223
93.34326 22.30996 | 41.80706 5.46039
93.09675 22.07450 | 41.32063 5.47161
92.75436 21.84682 | 40.82946 5.48231
91.99168 21.88541 | 40.33280 5.49436
91.19716 21.70868 | 39.82929 5.50664
90.24392 21.59498 | 39.32788 5.51993
89.30461 21.36407 | 38.82859 5.53446
88.46794 21.23153 | 38.32193 5.55200
87.56143 21.22019 | 37.81304 5.57146
86.68861 21.02682 | 37.30629 5.58650
85.88172 20.79413 | 36.79244 5.60255
85.03847 20.68942 | 36.27570 5.62491
84.21869 20.57939 | 35.75870 5.64545
83.42616 20.50870 | 35.24338 5.67550
82.47913 20.24893 | 34.73278 5.70373
81.67052 20.21021 | 34.21479 5.73061
80.76174 19.91998 | 33.69854 5.75470
79.91380 20.06748 | 33.17893 5.78393
79.24076 19.87132 | 32.66280 5.80538
78.79315 19.45371 | 32.15158 5.83672
78.34891 18.90362 | 31.63355 5.87479
77.92241 18.34629 | 31.12085 5.91994
77.31600 17.63516 | 30.60229 5.96718
76.57315 16.90764 | 30.09299 6.01365
75.69138 16.48975 | 29.59257 6.06139
74.97532 16.18851 | 29.08819 6.09894
74.35446 15.90674 | 28.58470 6.13775
73.70725 15.88801 | 28.07819 6.18192
73.15848 15.69201 | 27.56719 6.23212
72.69038 15.37649 | 27.05627 6.27697
72.17454 15.10526 | 26.55190 6.33272
72.36172 15.09760 | 26.04096 6.39299
72.25925 15.04140 | 25.52968 6.44663
71.94188 14.90194 | 25.03045 6.50022
71.39465 14.68616 | 24.52631 6.55840
70.60262 14.40100 | 24.02813 6.60851
69.55084 14.05342 | 23.52807 6.66110
69.24082 14.43546 | 23.03754 6.71590
69.03672 14.41661 | 22.53582 6.78643
68.78223 14.56690 | 22.02641 6.85479
68.54491 14.55906 | 21.52316 6.92296
68.08225 14.51965 | 21.02576 6.98612
67.70285 14.45362 | 20.53150 7.04647
67.17757 13.97894 | 20.04121 7.10356
66.61924 13.91576 | 19.55130 7.16320
66.08100 13.76150 | 19.06233 7.22241
65.39539 13.50958 | 18.57858 7.28139
64.72401 13.25037 | 18.09667 7.35335
64.01493 13.03606 | 17.60245 7.42571
63.42494 12.91626 | 17.11496 7.48867
62.81737 12.68052 | 16.63234 7.55370
62.32491 12.58218 | 16.15433 7.61944
62.04582 12.41609 | 15.68117 7.68146
61.77418 12.39569 | 15.20405 7.74604
61.53899 12.26725 | 14.73043 7.81591
61.17688 12.19685 | 14.26291 7.89450
60.89132 12.11943 | 13.80312 7.96912
60.35250 11.97176 | 13.34700 8.04083
59.96708 11.81115 | 12.89128 8.11069
59.45531 11.64738 | 12.43650 8.18536
58.96443 11.43850 | 11.98558 8.25800
58.46968 11.33355 | 11.53891 8.33667
57.81704 11.10807 | 11.09940 8.40422
57.19170 10.99557 | 10.66552 8.47931
56.46062 10.73762 | 10.23615 8.55744
55.69795 10.58343 | 9.80707 8.63751
54.99351 10.48939 | 9.38214 8.71312
54.33382 10.30490 | 8.95723 8.79252
53.82405 10.22134 | 8.54970 8.86186
53.53722 10.12721 | 8.15119 8.92968
53.24381 9.89980 | 7.75237 9.00051
52.93723 9.95424 | 7.35231 9.08086
52.67367 9.88055 | 6.95859 9.16017
52.20857 9.87721 | 6.57409 9.24684
51.84550 9.70749 | 6.19778 9.33116
51.30961 9.66632 | 5.82971 9.41471
50.83910 9.51750 | 5.47011 9.49115
50.35007 9.34520 | 5.11904 9.57291
49.90658 9.19319 | 4.77357 9.65487
49.37801 9.05510 | 4.43542 9.73696
48.87485 8.89329 | 4.10830 9.81894
48.29697 8.68060 | 3.78824 9.90033
47.54864 8.57400 | 3.47956 9.97632
46.96887 8.44258 | 3.18056 10.05390
46.46743 8.33309 | 2.88615 10.13598
45.96940 8.24146 | 2.59391 10.22358
45.52804 8.12222 | 2.31037 10.31163
45.22645 8.01225 | 2.03827 10.40678
44.94859 7.98324 | 1.77682 10.49786
44.66948 7.94743 | 1.52655 10.58656
44.32568 7.78825 | 1.28466 10.67294
44.12464 7.81570 | 1.05298 10.75687
43.54812 7.64295 | 0.82636 10.84120
43.23176 7.68968 | 0.61088 10.92823
42.84995 7.55079 | 0.40512 11.01378
42.46527 7.51241 | 0.20813 11.09945
41.98684 7.36579 | 0.02282 11.18608
41.44227 7.35028 | -0.15598 11.27491
40.88304 7.26947 | -0.32513 11.36296
40.32633 7.08164 | -0.48025 11.45072
39.70881 6.93498 | -0.61731 11.53020
38.96169 6.83465 | -0.74258 11.60368
38.34219 6.59520 | -0.86126 11.67399
37.71430 6.28703 | -0.97094 11.73988
37.08448 5.97850 | -1.07404 11.80488
36.50089 5.80132 | -1.17346 11.87921
36.01556 5.17797 | -1.26584 11.95813
35.68324 5.57807 | -1.35343 12.03976
35.44401 5.09313 | -1.43241 12.11772
35.12565 4.96909 | -1.50760 12.19392
34.77812 4.70610 | -1.58191 12.25921
34.60915 4.50286 | -1.65167 12.32215
34.22668 4.33850 | -1.71639 12.38449
33.95981 4.19893 | -1.77827 12.44283
33.53668 4.07571 | -1.84114 12.49734
33.24508 3.88505 | -1.89889 12.54627
32.97837 3.87274 | -1.95690 12.59541
32.59389 3.73549 | -2.01195 12.63777
32.26497 3.68616 | -2.06472 12.67903
32.00035 3.55409 | -2.11785 12.72113
31.58120 3.58160 | -2.16595 12.74953
31.40012 3.48161 | -2.21166 12.77193
31.00354 3.44204 | -2.25369 12.78401
30.67572 3.39306 | -2.29260 12.78982
30.34123 3.33218 | -2.32677 12.79376
30.00743 3.30064 | -2.35236 12.80132
29.66617 3.36098 | -2.37847 12.80683
29.32410 3.42112 | -2.39956 12.80692
29.03178 3.50939 | -2.42294 12.80806
28.72307 3.57534 | -2.44242 12.80701
28.33123 3.68850 | -2.46242 12.80594
27.84636 3.35417 | -2.47998 12.80190
27.50696 3.28751 | -2.49552 12.80159
27.48895 3.25011 | -2.50841 12.79690
27.15133 3.04446 | -2.51696 12.79129
27.06951 2.95114 | -2.52231 12.78521
27.02857 2.98774 | -2.52376 12.78409
26.92431 2.93465 | -2.52244 12.78563
26.75877 2.88865 | -2.52005 12.79177
26.64155 2.87058 | -2.51600 12.80043
26.53095 2.82251 | -2.51177 12.81356
26.47631 2.81347 | -2.50496 12.83429
26.34618 2.84353 | -2.49761 12.86458
26.22846 2.79716 | -2.48536 12.90060
26.15943 2.80606 | -2.47569 12.94391
26.09599 2.75582 | -2.46509 12.99701
26.01903 2.76506 | -2.45416 13.05770
25.92225 2.86827 | -2.44181 13.12085
25.77311 2.81536 | -2.43030 13.19322
25.60096 2.81162 | -2.41913 13.26580
25.47312 2.79433 | -2.40762 13.34495
25.27500 2.96935 | -2.39848 13.42494
25.20272 2.54694 | -2.39254 13.51149
25.03945 2.28141 | -2.38618 13.59787
25.08334 2.73035 | -2.38110 13.68615
25.04833 2.30483 | -2.37443 13.77167
25.02644 2.22691 | -2.36805 13.84887
24.93466 2.17297 | -2.35730 13.91269
24.88171 2.15098 | -2.34928 13.97284
24.77427 2.10412 | -2.33824 14.02961
24.74145 1.96084 | -2.32353 14.07855
24.62538 1.91541 | -2.29991 14.12228
24.56407 1.89522 | -2.27975 14.17874
24.50422 1.95827 | -2.25107 14.21930
24.37323 1.95891 | -2.22033 14.26059
24.25021 1.93074 | -2.18758 14.29747
24.11869 1.89011 | -2.14683 14.33153
24.04230 1.91582 | -2.09962 14.36299
23.87596 2.12547 | -2.05438 14.38883
23.80114 2.22213 | -1.99791 14.42037
23.64981 2.38603 | -1.93833 14.45501
23.58208 2.46565 | -1.87576 14.49303
23.47346 2.66807 | -1.81701 14.54340
23.44284 2.83341 | -1.75604 14.59614
23.32063 2.92706 | -1.69308 14.64634
22.97004 2.91284 | -1.63432 14.70049
23.05638 2.76038 | -1.58614 14.75623
22.84452 2.65920 | -1.53339 14.79616
22.87515 2.58780 | -1.48830 14.84806
22.89069 2.55712 | -1.44614 14.90324
22.87885 2.48188 | -1.40755 14.95944
22.78217 2.45393 | -1.37532 15.01207
22.91821 2.59022 | -1.34771 15.06161
22.86993 2.68111 | -1.31731 15.11363
22.81573 2.85969 | -1.29863 15.15721
22.81379 3.25056 | -1.28400 15.19904
22.89766 3.66810 | -1.27446 15.23942
23.09945 4.11928 | -1.26555 15.27674
23.26592 4.33985 | -1.26025 15.30969
23.55904 4.43408 | -1.25957 15.34212
23.78728 4.44994 | -1.25989 15.36855
23.85910 4.75384 | -1.26018 15.39646
23.83956 5.34115 | -1.26172 15.42215
23.73655 6.34450 | -1.26630 15.44602
23.77794 6.83945 | -1.26965 15.46412
23.73267 7.65427 | -1.27305 15.47786
23.68590 8.44117 | -1.27829 15.49263
23.63524 9.27207 | -1.28308 15.50563
23.57473 10.06727 | -1.29001 15.52012
23.44875 10.89373 | -1.29635 15.53319
23.38620 11.66507 | -1.29970 15.54469
23.38362 12.44350 | -1.30338 15.55425
23.06600 13.32394 | -1.30769 15.56042
23.17460 14.01614 | -1.31067 15.56459
23.15459 14.79816 | -1.31194 15.56819
23.32418 15.17926 | -1.31197 15.56923
23.29659 15.66008 | -1.31081 15.56656
23.40864 15.83931 | -1.31001 15.56337
23.52623 16.30203 | -1.30552 15.55686
23.64187 16.49410 | -1.30148 15.55360
23.82833 16.48938 | -1.29645 15.55354
23.91064 16.48308 | -1.29032 15.55343
23.98658 16.47532 | -1.28441 15.55678
24.05612 16.46644 | -1.27651 15.55953
24.11921 16.45679 | -1.26936 15.56314
24.17584 16.44670 | -1.26508 15.56615
24.22594 16.43651 | -1.25972 15.56971
24.26949 16.42658 | -1.25355 15.57324
24.30644 16.41723 | -1.24669 15.57581
24.33677 16.40882 | -1.23970 15.57898
24.36042 16.40168 | -1.23249 15.58996
24.37736 16.39616 | -1.22488 15.60091
24.38755 16.39260 | -1.21907 15.61429
24.39096 16.39133 | -1.21558 15.62931
24.32120 16.40194 | -1.21157 15.64170
24.24517 16.42968 | -1.20888 15.65247
24.16174 16.52228 | -1.20558 15.66294
24.15307 16.81516 | -1.20231 15.67055
24.15031 17.05270 | -1.20045 15.68028
24.15851 17.06394 | -1.19696 15.68822
24.19211 17.13082 | -1.19383 15.69757
24.19211 17.13082 | -1.19094 15.70610
24.17042 17.18014 | -1.18856 15.71422
24.12361 16.89932 | -1.18679 15.72367
24.21376 17.19241 | -1.18517 15.73377
24.21376 17.19241 | -1.18424 15.73919
24.14658 16.98419 | -1.18448 15.74385
24.20370 17.12868 | -1.18323 15.74582
24.22495 16.77561 | -1.18306 15.74619
24.13052 16.92202 | -1.18320 15.74655
24.15921 17.14290 | -1.18198 15.74562
24.12873 17.10210 | -1.18313 15.74472
24.14183 16.92320 | -1.18352 15.74364
24.20815 16.85995 | -1.18676 15.74081
24.27604 16.73085 | -1.18878 15.73744
24.40346 16.54440 | -1.19155 15.73254
24.57125 16.24965 | -1.19307 15.72808
24.84834 15.99439 | -1.19582 15.72273
25.17051 15.42312 | -1.20164 15.71562
25.32438 15.30062 | -1.20688 15.70627
25.34249 15.44067 | -1.21116 15.69798
25.13601 15.68378 | -1.21542 15.68869
24.78120 16.07161 | -1.21999 15.68062
24.44670 16.17138 | -1.22415 15.67319
24.10162 16.24533 | -1.23004 15.66602
23.92167 16.15320 | -1.23654 15.65973
23.56855 16.21129 | -1.24182 15.65273
22.92498 16.42008 | -1.24722 15.64489
22.76845 16.30747 | -1.25031 15.63747
22.42399 16.25017 | -1.25697 15.63137
22.36280 16.10689 | -1.26295 15.62447
22.21745 16.00863 | -1.26994 15.61796
22.17590 15.87822 | -1.27640 15.60828
22.29770 15.81583 | -1.28024 15.59883
22.64515 15.49827 | -1.28444 15.59119
22.79305 15.26994 | -1.28961 15.58397
22.91985 15.64862 | -1.29535 15.58212
23.08528 15.52825 | -1.30110 15.58027
23.38570 15.53550 | -1.30626 15.57931
23.85773 15.10785 | -1.30834 15.57990
24.22275 15.30125 | -1.31228 15.58098
24.46388 15.53017 | -1.31573 15.58384
24.48651 15.84629 | -1.32021 15.58797
24.42063 16.53147 | -1.32498 15.59682
24.46097 16.60441 | -1.33038 15.60460
24.51603 16.55472 | -1.33512 15.61339
24.57757 16.63674 | -1.34114 15.62091
24.66450 16.74128 | -1.34499 15.63371
24.79929 16.54929 | -1.34865 15.64653
24.96375 16.54782 | -1.35334 15.65841
25.17612 16.40161 | -1.35762 15.66599
25.42645 16.35692 | -1.36146 15.66941
25.68088 16.26716 | -1.36561 15.67070
25.83391 15.90932 | -1.36932 15.67217
25.77019 15.90832 | -1.37524 15.66788
25.76442 15.96667 | -1.37973 15.66236
25.81482 15.54322 | -1.38553 15.65320
26.05797 15.44863 | -1.39093 15.63866
26.49084 15.56866 | -1.39759 15.61755
27.36380 15.61393 | -1.40142 15.59447
28.23014 15.67714 | -1.40522 15.57037
29.22862 15.74286 | -1.40868 15.54609
30.22019 15.80292 | -1.41497 15.51731
31.14166 15.91388 | -1.42335 15.48908
32.06640 15.95800 | -1.42992 15.46021
33.05710 15.96693 | -1.43837 15.43535
34.03856 16.08066 | -1.44859 15.40533
34.89108 16.14829 | -1.46669 15.36904
35.65955 16.19026 | -1.47884 15.33957
35.87274 16.32684 | -1.49002 15.31458
36.01818 16.40523 | -1.49991 15.28767
36.29566 16.52919 | -1.50898 15.26261
36.36498 16.68115 | -1.51848 15.24223
36.50340 16.89371 | -1.52679 15.22239
36.65814 17.14862 | -1.53572 15.20626
36.72699 17.54594 | -1.54460 15.19109
36.76885 18.07305 | -1.55296 15.18004
36.91781 18.29080 | -1.55994 15.17227
37.06681 18.97743 | -1.56536 15.16496
37.13623 19.37565 | -1.57131 15.15904
37.24117 19.86006 | -1.57580 15.15302
37.29709 20.26768 | -1.57802 15.15195
37.34123 20.61556 | -1.57164 15.15866
37.35991 20.85892 | -1.57152 15.15912
37.32629 21.07012 | -1.57195 15.15855
37.31876 21.24893 | -1.57292 15.16069
37.22315 21.40539 | -1.57389 15.16282
37.10819 21.73107 | -1.57476 15.16602
36.81416 22.10065 | -1.57515 15.16949
36.36419 22.70616 | -1.57597 15.17336
35.78002 23.23378 | -1.57712 15.17719
34.91833 24.29497 | -1.57678 15.17771
34.14704 25.58581 | -1.57674 15.17903
33.26198 26.68148 | -1.57626 15.18093
32.48563 27.73693 | -1.57645 15.18262
31.62660 28.77749 | -1.57580 15.18464
30.82178 30.03454 | -1.57487 15.18703
29.99910 31.29029 | -1.57161 15.18796
29.16881 32.40535 | -1.56687 15.19248
28.32116 33.60357 | -1.56299 15.20289
27.87185 34.44698 | -1.55812 15.21138
27.78094 34.65154 | -1.55334 15.22105
27.98747 34.95015 | -1.54917 15.23378
27.95221 35.26912 | -1.54755 15.26784
28.07880 35.46091 | -1.54667 15.31175
27.89469 35.59778 | -1.54498 15.36419
27.79063 35.65619 | -1.54591 15.42320
27.52712 35.94705 | -1.54823 15.48933
27.27364 36.20491 | -1.55336 15.56337
26.92647 36.56752 | -1.55752 15.63721
26.65865 37.01641 | -1.56167 15.71662
26.72706 37.50493 | -1.56412 15.80301
26.67497 38.03425 | -1.56978 15.90052
26.74723 38.39854 | -1.58021 16.00588
26.75358 38.87962 | -1.58820 16.11052
26.94052 39.23155 | -1.59828 16.23846
27.07847 39.37776 | -1.60416 16.37356
27.21286 39.45275 | -1.60914 16.51865
27.31346 39.64272 | -1.60925 16.65664
27.24763 39.47923 | -1.61008 16.79673
27.07849 39.07051 | -1.60998 16.93910
26.84858 38.53917 | -1.60698 17.09364
26.60041 38.00783 | -1.59924 17.24520
26.37652 37.59910 | -1.58875 17.40590
26.21943 37.43561 | -1.57763 17.57957
26.13152 37.54393 | -1.56874 17.75968
26.12106 37.68219 | -1.56162 17.95059
26.11286 37.83975 | -1.55348 18.14489
26.10661 38.01407 | -1.54341 18.34611
26.10201 38.20261 | -1.53876 18.56410
26.09876 38.40281 | -1.53253 18.77439
26.09656 38.61214 | -1.53597 18.99664
26.09510 38.82806 | -1.54159 19.22212
26.09409 39.04802 | -1.55487 19.45023
26.09321 39.26947 | -1.56742 19.68015
26.09218 39.48988 | -1.58095 19.91010
26.09068 39.70670 | -1.59516 20.13916
26.08841 39.91739 | -1.61665 20.38468
26.08508 40.11941 | -1.64199 20.65341
26.08037 40.31020 | -1.66106 20.90167
26.07399 40.48724 | -1.68285 21.19233
26.06563 40.64797 | -1.70429 21.47670
26.05500 40.78985 | -1.73021 21.77257
25.94775 40.90247 | -1.75044 22.06233
25.85816 41.02673 | -1.77052 22.34097
25.77350 41.01644 | -1.79124 22.62334
25.70783 40.76409 | -1.80672 22.91896
25.64797 40.47357 | -1.82419 23.21960
25.74214 40.13727 | -1.83871 23.54106
25.58606 40.07540 | -1.85506 23.87634
25.83622 40.06449 | -1.87509 24.23111
25.69776 40.20503 | -1.89381 24.59201
26.07636 40.27427 | -1.90915 24.95244
26.41491 39.50451 | -1.92124 25.29730
26.58410 39.53478 | -1.94285 25.68364
26.73211 39.60507 | -1.95768 26.04719
26.93255 39.86919 | -1.97126 26.42928
26.93073 39.77535 | -1.97801 26.80750
26.94088 39.43495 | -1.98983 27.20902
27.03946 39.29614 | -1.99640 27.63257
27.09307 39.41602 | -2.00036 28.06235
27.18132 39.34006 | -2.00144 28.47497
27.59552 39.07221 | -1.99801 28.89879
27.79208 39.09249 | -1.98932 29.30859
27.90493 39.15195 | -1.97177 29.71710
28.07293 39.10196 | -1.95373 30.12021
28.26351 39.02701 | -1.93974 30.52455
28.34616 38.98742 | -1.92623 30.93377
28.56169 38.93426 | -1.90930 31.34621
28.71559 38.64675 | -1.88447 31.74678
28.83586 38.53718 | -1.85813 32.14375
29.09766 38.57000 | -1.83251 32.53073
29.14413 38.38860 | -1.80660 32.91983
29.27407 38.34164 | -1.77336 33.29200
29.36042 38.36994 | -1.73623 33.65075
29.42336 38.28962 | -1.70017 33.99916
29.52894 38.28035 | -1.65981 34.35039
29.59426 38.44049 | -1.61848 34.68868
29.71804 38.46594 | -1.57453 35.02011
30.01658 38.46831 | -1.53135 35.34053
30.02995 38.44873 | -1.48751 35.65858
30.26658 38.30678 | -1.44271 35.96817
30.12695 39.46916 | -1.39320 36.25804
30.52006 38.38152 | -1.34691 36.53269
30.60432 38.27127 | -1.30522 36.79695
30.81256 38.31111 | -1.27036 37.04115
30.50801 38.12858 | -1.23905 37.27070
30.24297 38.91122 | -1.21275 37.48728
30.11486 39.46740 | -1.19712 37.69127
30.08051 39.91341 | -1.18599 37.88819
29.83822 40.08088 | -1.18007 38.07641
30.01772 40.10464 | -1.18176 38.25726
30.22536 40.21531 | -1.19251 38.42416
30.33855 40.22404 | -1.21267 38.58033
30.53643 40.17445 | -1.23738 38.73142
31.24441 40.21865 | -1.26222 38.86481
31.78758 40.09009 | -1.29118 38.99163
31.99019 39.89508 | -1.32615 39.11378
32.35553 39.57070 | -1.36455 39.22665
32.87515 39.13971 | -1.40801 39.33637
33.39301 38.24152 | -1.45636 39.44213
33.81955 37.00192 | -1.50756 39.54939
34.23482 35.78009 | -1.55709 39.64514
34.63943 34.57150 | -1.60020 39.73467
35.03311 33.33536 | -1.64929 39.81571
35.51057 32.12916 | -1.69028 39.89904
35.89391 30.91676 | -1.73592 39.97670
36.34582 29.70645 | -1.77196 40.05136
36.56852 29.23116 | -1.80605 40.12341
36.56105 29.42643 | -1.84064 40.18871
36.86875 29.68685 | -1.87605 40.24714
36.83101 30.20774 | -1.90613 40.29554
37.22467 30.52599 | -1.93070 40.34621
37.61821 30.82017 | -1.95121 40.39430
37.89512 31.08613 | -1.96776 40.43810
38.11171 31.35039 | -1.97560 40.47455
38.21768 31.64366 | -1.97789 40.50373
38.24044 31.88678 | -1.97969 40.53004
38.27563 32.21382 | -1.98429 40.55341
38.30473 32.53844 | -1.98267 40.57548
38.27870 32.88567 | -1.98881 40.58268
38.28530 33.17299 | -1.98864 40.58655
38.16802 33.59997 | -1.99033 40.58653
38.03445 33.79680 | -1.99043 40.58627
37.91248 33.82230 | -1.98983 40.57908
37.76835 33.81484 | -1.98754 40.57424
37.71914 33.48950 | -1.98423 40.57017
37.69968 33.08092 | -1.98357 40.56367
37.76839 32.95335 | -1.98309 40.55708
